name,op category,process_name,process_label,thread_name,Input Dims,Input type,Input Strides,Concrete Inputs,ex_UID,operation_count,total_duration_us,mean_duration_us,std_duration_us,GFLOPS,Data Moved (MB),FLOPS/Byte,Compute Spec,TB/s_mean,TB/s_std,TFLOPS/s_mean,TFLOPS/s_std,Kernel Time (µs)_mean,Kernel Time (µs)_std,Kernel Time (µs)_sum,duration_us_median,duration_us_min,duration_us_max,TB/s_median,TB/s_min,TB/s_max,TFLOPS/s_median,TFLOPS/s_min,TFLOPS/s_max,Kernel Time (µs)_median,Kernel Time (µs)_min,Kernel Time (µs)_max,kernel_details_summary,trunc_kernel_details,perf_params,has_perf_model,Percentage (%),Cumulative Percentage (%),enhanced_category,display_name
aten::remainder,elementwise,python,CPU,thread 166178 (python),"((32768, 4), ())","('long int', 'long int')","((4, 1), ())","('', '')",377,192,1825.285,9.506692708333334,2.147216782328474,,,,,,,,,5.677220662434896,1.034231937311398,1090.0263671875,8.672,7.44,16.793,,,,,,,5.2392578125,4.8388671875,11.1591796875,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<long, long, long, at::native::remainder_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<long, long, long, at::native::remainder_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul>)', 'stream': 0, 'count': 192, 'total_duration_us': np.float64(1090.0169999999998), 'mean_duration_us': np.float64(5.677171874999999), 'median_duration_us': np.float64(5.239), 'std_dev_duration_us': np.float64(1.0315415429511237), 'min_duration_us': np.float64(4.839), 'max_duration_us': np.float64(11.159)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::BU...', 'stream': 0, 'mean_duration_us': np.float64(5.68)}]",,False,0.0091836770269542,99.8476932450054,elementwise,elementwise
aten::div,elementwise,python,CPU,thread 166178 (python),"((), ())","('float', 'long int')","((), ())","('', '')",356,194,1937.57,9.987474226804125,2.6975594673043206,1e-09,1.52587890625e-05,0.0625,vector_fp32,2.947570018755288e-06,4.338728122302721e-07,1.842231261722055e-07,2.711705076439201e-08,5.592597253543815,1.1780188885486036,1084.9638671875,8.8975,5.307,18.846,3.0773854244928627e-06,1.257985257985258e-06,4.000976800976801e-06,1.9233658903080394e-07,7.862407862407862e-08,2.500610500610501e-07,5.19921875,3.9990234375,12.71875,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)', 'stream': 0, 'count': 194, 'total_duration_us': np.float64(1084.978), 'mean_duration_us': np.float64(5.592670103092784), 'median_duration_us': np.float64(5.199), 'std_dev_duration_us': np.float64(1.1749658448350127), 'min_duration_us': np.float64(3.999), 'max_duration_us': np.float64(12.719)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::BU...', 'stream': 0, 'mean_duration_us': np.float64(5.59)}]","{'shape_in1': (), 'shape_in2': (), 'dtype_in1_in2_out': ('float', 'long int', None), 'stride_input1': (), 'stride_input2': (), 'stride_output': None}",True,0.0091410245128972,99.85683426951827,elementwise,elementwise
aten::mul,elementwise,python,CPU,thread 166178 (python),"((32768, 4), ())","('c10::BFloat16', 'double')","((4, 1), ())","('', '')",278,192,2517.356,13.111229166666666,5.901852394412078,0.000131072,0.5000076293945312,0.2499961853609411,vector_bf16,0.0973159219592532,0.0096966300977164,0.0243286092646963,0.0024241205352852,5.446523030598958,0.5996394144870268,1045.732421875,11.33,9.984,77.216,0.1008413042824943,0.0701069605641159,0.1160317925221525,0.0252099413974455,0.0175264727082789,0.0290075055111303,5.19921875,4.5185546875,7.478515625,"[{'name': 'void at::native::vectorized_elementwise_kernel<8, at::native::AUnaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)', 'stream': 0, 'count': 192, 'total_duration_us': np.float64(1045.7379999999998), 'mean_duration_us': np.float64(5.446552083333333), 'median_duration_us': np.float64(5.199), 'std_dev_duration_us': np.float64(0.5980650199774767), 'min_duration_us': np.float64(4.519), 'max_duration_us': np.float64(7.479)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<8, at::native::AU...', 'stream': 0, 'mean_duration_us': np.float64(5.45)}]","{'shape_in1': (32768, 4), 'shape_in2': (), 'dtype_in1_in2_out': ('c10::BFloat16', 'double', None), 'stride_input1': (4, 1), 'stride_input2': (), 'stride_output': None}",True,0.0088104922121234,99.88369624528524,elementwise,elementwise
aten::fill_,elementwise,python,CPU,thread 166178 (python),"((1,), ())","('bool', 'Scalar')","((1,), ())","('', '1.')",402,192,949.835,4.947057291666667,0.6305693694469887,,,,,,,,,5.437530517578125,0.6481005614334149,1044.005859375,4.817,3.916,9.463,,,,,,,5.3193359375,4.6787109375,9.9189453125,"[{'name': 'void at::native::vectorized_elementwise_kernel<16, at::native::FillFunctor<bool>, std::array<char*, 1ul> >(int, at::native::FillFunctor<bool>, std::array<char*, 1ul>)', 'stream': 0, 'count': 192, 'total_duration_us': np.float64(1044.021), 'mean_duration_us': np.float64(5.437609375), 'median_duration_us': np.float64(5.319), 'std_dev_duration_us': np.float64(0.6464001344913557), 'min_duration_us': np.float64(4.679), 'max_duration_us': np.float64(9.919)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<16, at::native::F...', 'stream': 0, 'mean_duration_us': np.float64(5.44)}]",,False,0.008795945598533,99.90128890166052,elementwise,elementwise
aten::copy_,elementwise,python,CPU,thread 166178 (python),"((8294400,), (8294400,), ())","('c10::BFloat16', 'float', 'Scalar')","((1,), (1,), ())","('', '', 'False')",137057,96,481.709,5.017802083333334,0.7766719231478248,0.0082944,47.4609375,0.1666666666666666,vector_bf16,4.6197467270875405,0.2249660986642902,0.7699577878479235,0.0374943497773817,10.80157470703125,0.6064882306093974,1036.951171875,4.9115,4.085,11.546,4.64292944606414,3.504868885832187,4.996646102559074,0.7738215743440233,0.5841448143053645,0.8327743504265124,10.71875,9.9599609375,14.19921875,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)', 'stream': 0, 'count': 96, 'total_duration_us': np.float64(1036.954), 'mean_duration_us': np.float64(10.801604166666666), 'median_duration_us': np.float64(10.719), 'std_dev_duration_us': np.float64(0.6032985627497983), 'min_duration_us': np.float64(9.96), 'max_duration_us': np.float64(14.199)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::bf...', 'stream': 0, 'mean_duration_us': np.float64(10.8)}]","{'op_shape': (8294400,), 'dtype_in_out': ('c10::BFloat16', 'float'), 'stride_input': (1,), 'stride_output': (1,)}",True,0.0087365085303332,99.91876274149344,elementwise,elementwise
aten::copy_,elementwise,python,CPU,thread 166178 (python),"((1, 8, 4), (1, 8, 4), ())","('long int', 'long int', 'Scalar')","((32, 4, 1), (32, 32, 1), ())","('', '', 'False')",438,192,1602.374,8.345697916666667,0.7512412851256998,3.2e-08,0.00048828125,0.0625,,9.599167227909444e-05,9.972450711643414e-06,5.999479517443403e-06,6.232781694777134e-07,5.3952891031901045,0.6047856919757001,1035.8955078125,8.241,6.99,13.679,9.77237651444548e-05,7.033646364368124e-05,0.0001407106816961,6.1077353215284246e-06,4.3960289777300775e-06,8.794417606011809e-06,5.2392578125,3.638671875,7.279296875,"[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1})', 'stream': 0, 'count': 192, 'total_duration_us': np.float64(1035.8980000000001), 'mean_duration_us': np.float64(5.395302083333334), 'median_duration_us': np.float64(5.239), 'std_dev_duration_us': np.float64(0.6031967983135021), 'min_duration_us': np.float64(3.639), 'max_duration_us': np.float64(7.279)}]","[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::na...', 'stream': 0, 'mean_duration_us': np.float64(5.4)}]","{'op_shape': (1, 8, 4), 'dtype_in_out': ('long int', 'long int'), 'stride_input': (32, 4, 1), 'stride_output': (32, 32, 1)}",True,0.008727614362182,99.92749035585564,elementwise,elementwise
aten::copy_,elementwise,python,CPU,thread 166178 (python),"((4096, 8, 2880), (4096, 8, 2880), ())","('c10::BFloat16', 'c10::BFloat16', 'Scalar')","((23040, 2880, 1), (2880, 11796480, 1), ())","('', '', 'False')",108,8,111.181,13.897625,1.2174893296687015,0.09437184,360.0,0.25,vector_bf16,2.9435014446224512,0.0960927051378019,0.7358753611556128,0.0240231762844504,128.3702392578125,4.409603383027142,1026.9619140625,13.819,11.846,15.521,2.977053881024969,2.7275021283922047,3.02960307735716,0.7442634702562423,0.6818755320980512,0.7574007693392899,126.80078125,124.599609375,138.400390625,"[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1})', 'stream': 0, 'count': 8, 'total_duration_us': np.float64(1026.962), 'mean_duration_us': np.float64(128.37025), 'median_duration_us': np.float64(126.8005), 'std_dev_duration_us': np.float64(4.124699405714315), 'min_duration_us': np.float64(124.6), 'max_duration_us': np.float64(138.4)}]","[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 8, at::na...', 'stream': 0, 'mean_duration_us': np.float64(128.37)}]","{'op_shape': (4096, 8, 2880), 'dtype_in_out': ('c10::BFloat16', 'c10::BFloat16'), 'stride_input': (23040, 2880, 1), 'stride_output': (2880, 11796480, 1)}",True,0.0086523471556633,99.9361427030113,elementwise,elementwise
aten::ne,elementwise,python,CPU,thread 166796 (pt_autograd_0),"((), ())","('float', 'float')","((), ())","('', '')",287713,74,561.659,7.589986486486486,1.1035493359162445,,,,,,,,,5.549910261824325,0.2538707747156303,410.693359375,7.515000000000001,5.998,10.875,,,,,,,5.439453125,5.2392578125,6.5986328125,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>)', 'stream': 0, 'count': 74, 'total_duration_us': np.float64(410.687), 'mean_duration_us': np.float64(5.549824324324325), 'median_duration_us': np.float64(5.439), 'std_dev_duration_us': np.float64(0.2523342569810233), 'min_duration_us': np.float64(5.239), 'max_duration_us': np.float64(6.599)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::Bi...', 'stream': 0, 'mean_duration_us': np.float64(5.55)}]",,False,0.0034601687474281,99.9665618606031,elementwise,elementwise
aten::mul_,elementwise,python,CPU,thread 166796 (pt_autograd_0),"((288276480,), ())","('float', 'double')","((1,), ())","('', '')",287726,1,12.868,12.868,,0.28827648,2199.3750076293945,0.1249999995663884,vector_fp32,6.433982024961517,,0.8042477503303409,,358.4423828125,,358.4423828125,12.868,12.868,12.868,6.433982024961517,6.433982024961517,6.433982024961517,0.8042477503303409,0.8042477503303409,0.8042477503303409,358.4423828125,358.4423828125,358.4423828125,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)', 'stream': 0, 'count': 1, 'total_duration_us': np.float64(358.442), 'mean_duration_us': np.float64(358.442), 'median_duration_us': np.float64(358.442), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(358.442), 'max_duration_us': np.float64(358.442)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AU...', 'stream': 0, 'mean_duration_us': np.float64(358.44)}]","{'shape_in1': (288276480,), 'shape_in2': (), 'dtype_in1_in2_out': ('float', 'double', None), 'stride_input1': (1,), 'stride_input2': (), 'stride_output': None}",True,0.0030199444486976,99.9695818050518,elementwise,elementwise
aten::mul_,elementwise,python,CPU,thread 166796 (pt_autograd_0),"((288276608,), ())","('float', 'double')","((1,), ())","('', '')",310497,1,6.87,6.87,,0.288276608,2199.3759841918945,0.1249999995663886,vector_fp32,6.61483426494496,,0.8268542802498529,,348.642578125,,348.642578125,6.87,6.87,6.87,6.61483426494496,6.61483426494496,6.61483426494496,0.8268542802498529,0.8268542802498529,0.8268542802498529,348.642578125,348.642578125,348.642578125,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)', 'stream': 0, 'count': 1, 'total_duration_us': np.float64(348.643), 'mean_duration_us': np.float64(348.643), 'median_duration_us': np.float64(348.643), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(348.643), 'max_duration_us': np.float64(348.643)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AU...', 'stream': 0, 'mean_duration_us': np.float64(348.64)}]","{'shape_in1': (288276608,), 'shape_in2': (), 'dtype_in1_in2_out': ('float', 'double', None), 'stride_input1': (1,), 'stride_input2': (), 'stride_output': None}",True,0.0029373792522157,99.972519184304,elementwise,elementwise
aten::eq,elementwise,python,CPU,thread 166796 (pt_autograd_0),"((), ())","('float', 'Scalar')","((), ())","('', 'inf')",287722,74,837.346,11.315486486486488,5.752978997800181,,,,,,,,,3.389278927364865,0.4088735556018903,250.806640625,9.9085,6.689,49.928,,,,,,,3.458984375,2.0390625,4.119140625,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>)', 'stream': 0, 'count': 74, 'total_duration_us': np.float64(250.808), 'mean_duration_us': np.float64(3.389297297297297), 'median_duration_us': np.float64(3.459), 'std_dev_duration_us': np.float64(0.40620982894045105), 'min_duration_us': np.float64(2.039), 'max_duration_us': np.float64(4.119)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AU...', 'stream': 0, 'mean_duration_us': np.float64(3.39)}]",,False,0.002113093089352,99.98235903866528,elementwise,elementwise
aten::copy_,elementwise,python,CPU,thread 166178 (python),"((6440368,), (6440368,), ())","('c10::BFloat16', 'float', 'Scalar')","((1,), (1,), ())","('', '', 'False')",136860,23,127.704,5.552347826086956,1.043604444775007,0.006440368,36.852081298828125,0.1666666666666666,vector_bf16,4.052436137978888,0.1985184804211363,0.6754060229964814,0.0330864134035227,9.559103260869565,0.5038695905443458,219.859375,5.287,4.517,9.403,4.0768206255924175,3.487846715910093,4.3132353381294966,0.6794701042654029,0.5813077859850155,0.7188725563549161,9.478515625,8.958984375,11.0791015625,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)', 'stream': 0, 'count': 23, 'total_duration_us': np.float64(219.85999999999996), 'mean_duration_us': np.float64(9.559130434782606), 'median_duration_us': np.float64(9.479), 'std_dev_duration_us': np.float64(0.49287103034362334), 'min_duration_us': np.float64(8.959), 'max_duration_us': np.float64(11.079)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::bf...', 'stream': 0, 'mean_duration_us': np.float64(9.56)}]","{'op_shape': (6440368,), 'dtype_in_out': ('c10::BFloat16', 'float'), 'stride_input': (1,), 'stride_output': (1,)}",True,0.0018523565595553,99.98421139522482,elementwise,elementwise
aten::abs,elementwise,python,CPU,thread 166796 (pt_autograd_0),"((), (0,))","('float', 'float')","((), (1,))","('', '')",287720,74,978.628,13.224702702702704,5.377900386576326,,,,,,,,,2.690205342060811,0.6960255898901221,199.0751953125,13.874,6.229,26.816,,,,,,,2.5986328125,1.958984375,8.3193359375,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>)', 'stream': 0, 'count': 74, 'total_duration_us': np.float64(199.08599999999998), 'mean_duration_us': np.float64(2.6903513513513513), 'median_duration_us': np.float64(2.599), 'std_dev_duration_us': np.float64(0.6912744288715499), 'min_duration_us': np.float64(1.959), 'max_duration_us': np.float64(8.319)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::Ab...', 'stream': 0, 'mean_duration_us': np.float64(2.69)}]",,False,0.0016772459390547,99.98588864116388,elementwise,elementwise
